1150 0.49683
1155 0.499717
1160 0.500881
1165 0.508845
1170 0.51249
1175 0.511912
1180 0.520455
1185 0.520425
1190 0.521669
1195 0.523032
1200 0.528769
1205 0.534502
1210 0.540704
1215 0.543305
1220 0.547703
1225 0.555561
1230 0.569101
1235 0.574248
1240 0.571701
1245 0.573306
1250 0.58418
1255 0.591854
1260 0.595362
1265 0.601284
1270 0.605497
1275 0.610042
1280 0.616038
1285 0.620425
1290 0.629624
1295 0.637282
1300 0.63952
1305 0.636474
1310 0.639103
1315 0.646673
1320 0.654267
1325 0.664378
1330 0.674109
1335 0.679577
1340 0.678171
1345 0.677471
1350 0.681903
1400 0.745247
1450 0.832838
1500 1.28448
1550 0.93072
1600 1.90155
1650 2.16782
1700 5.28493
1750 8.31605
1800 5.14659
1850 5.61699
1900 7.41122
1950 27.3996
2000 17.591
2050 17.0287
2100 27.4515
2150 23.5594
2200 25.1654
2250 41.4795
2300 43.5014
2350 33.7
2400 38.8627
2450 59.5386
2500 45.3356
2550 32.1188
2600 36.8958
2650 36.9386
2700 65.543
2750 52.5071
2800 60.3045
2850 72.7958
2900 50.3681
2950 58.8638
3000 54.3851
3050 81.6077
3100 107.321
3150 58.4761
3200 142.49
3250 50.8096
3300 53.8034
3350 99.9389
3400 50.4803
3450 50.9388
3500 86.408
3550 71.7289
3600 182.883
3650 109.481
3700 143.017
3750 78.2274
3800 35.4621
3850 24.9608
3900 42.2584
3950 98.4872
4000 44.5939
4050 75.5074
4100 52.2321
4150 62.3901
4200 60.0058
4250 107.698
4300 41.4215
4350 113.449
4400 131.77
4450 82.7566
4500 57.9599
4550 52.0883
4600 68.4855
4650 52.5343
4700 56.4932
4750 123.92
4800 81.4663
4850 62.3604
4900 89.4202
4950 35.7732
5000 69.533
5050 51.1051
5100 34.9375
5150 24.9515
5200 45.4934
5250 44.713
5300 58.9176
5350 55.9662
5400 46.5911
5450 67.1871
5500 66.162
5550 62.6092
5600 53.7777
5650 58.1609
5700 98.2229
5750 52.0078
5800 65.5574
5850 86.2498
5900 105.174
5950 59.1841
6000 88.2719
6050 63.8661
6100 76.4962
6150 114.128
6200 50.5362
6250 59.2348
6300 61.8628
6350 51.2075
6400 65.2692
6450 99.0672
6470 120.408
6475 80.4429
6480 40.6942
6485 48.8285
6490 65.2789
6495 66.7466
6500 64.7145
6505 42.4281
6510 64.1739
6515 58.3562
6520 63.2006
6525 49.4296
6530 43.6033
6535 40.0105
6540 33.4688
6545 57.4723
6550 62.0052
6555 56.6838
6560 90.3072
6565 86.0865
6570 75.871
6575 73.0171
6580 94.7857
6585 90.8559
6590 56.804
6595 86.6518
6600 60.4986
6605 43.5437
6610 57.2698
6615 178.356
6620 78.8375
6625 81.5782
6630 119.258
6635 104.713
6640 69.1531
6645 62.3955
6650 52.2442
6655 58.8721
6660 56.9687
6665 44.4176
6670 53.4187
6675 42.094
6700 99.6654
6750 97.6752
6800 60.0936
6850 134.461
6900 62.6225
6905 79.9312
6910 71.1994
6915 51.9223
6920 81.5715
6925 52.9669
6930 35.7787
6935 35.1517
6940 32.6523
6945 38.0783
6950 43.9646
6955 71.6173
6960 53.5953
6965 55.5482
6970 49.2656
6975 53.5939
6980 58.1315
6985 39.8728
6990 48.7052
6995 26.0756
7000 33.7809
7005 23.7319
7010 30.7863
7015 31.8687
7020 35.8948
7025 58.1333
7030 43.2285
7035 51.803
7040 44.3916
7045 38.6886
7050 43.7749
7055 44.3884
7060 41.4948
7065 18.2303
7070 28.2746
7075 66.8512
7080 111.944
7085 66.8474
7090 60.7929
7095 38.4213
7100 46.5528
7105 46.6478
7110 44.4814
7115 71.2728
7120 62.2326
7125 86.0875
7130 40.9674
7135 44.1976
7140 41.7707
7145 45.7794
7150 43.2244
7155 50.4083
7160 50.8633
7165 78.8478
7170 51.0313
7175 48.4956
7180 45.0106
7185 34.2174
7190 38.2777
7195 33.5272
7200 35.628
7205 46.0087
7210 31.7923
7215 37.6809
7220 46.4069
7225 35.8026
7230 32.9679
7235 66.3855
7240 32.1262
7245 36.6979
7250 41.673
7255 44.5328
7260 34.9368
7265 46.232
7270 67.2543
7275 46.093
7300 53.7869
7350 56.163
7400 70.9162
7450 86.6008
7500 59.1182
7550 130.428
7600 177.608
7650 42.7556
7655 56.5693
7660 52.6209
7665 44.0377
7670 41.2817
7675 50.7906
7680 31.8615
7685 43.3116
7690 49.3475
7695 61.9272
7700 38.1361
7705 32.6742
7710 39.849
7715 27.1065
7720 52.7063
7725 83.9289
7730 71.7174
7735 53.5197
7740 25.8283
7745 32.84
7750 50.8082
7800 71.3476
7850 39.6893
7900 45.8336
7950 56.6677
8000 81.0211
8050 61.8817
8100 64.2271
8150 71.5645
8200 159.904
8250 44.996
8300 44.1861
8350 51.0483
8400 52.683
8450 74.4557
8500 41.8321
8550 39.9395
8600 69.7914
8650 52.1603
8700 58.4715
8750 50.717
8800 42.094
8850 44.5507
8900 44.3375
8950 143.51
9000 49.3935
9050 66.2443
9100 56.9669
9150 67.8249
9200 181.786
9250 103.048
9300 72.81
9350 38.3505
9400 89.0503
9450 53.3276
9500 57.8276
9550 40.8456
9600 23.7063
9650 64.1085
9700 42.3585
9750 45.9852
9800 51.3738
9850 35.4041
9900 43.8158
9950 50.6077
10000 57.0809
